company_name_s,posting_id,job_category_kor,posting_title_j,posting_tech_stack,education_j,education_s,employment_type,position,company_keywords_jumpit,company_tech_stack,company_type,industry,exp_min,exp_max,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total
(주)퍼플아카데미,51536415,서버/백엔드 개발자,빅데이터기반 Node/NestJS 백엔드개발,AWS;GCP;Node.js;MySQL;NoSql;Redis,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접후결정,급성장중;장기근속 포상;프리한 복장;5호선 역세권 기업;성과급/상여금,CSS 3;C++;Redis;Node.js;React;Jira;SQL;Jenkins;QA;REST API;NoSql;Git;Figma;GitHub Actions;Linux;Docker;GCP;Confluence;MySQL;Notion;TCP/IP;AWS;Python;Kubernetes,중소기업;주식회사,온라인 교육 학원,3,10,대졸(예정),2025.08.12 00:00,2025.09.10 23:59,142,42
(주)퍼플아카데미,51693461,프론트엔드 개발자,프론트엔드 개발자 경력직 채용,React;CSS3,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",계약직,면접후결정,급성장중;장기근속 포상;프리한 복장;5호선 역세권 기업;성과급/상여금,CSS 3;C++;Redis;Node.js;React;Jira;SQL;Jenkins;QA;REST API;NoSql;Git;Figma;GitHub Actions;Linux;Docker;GCP;Confluence;MySQL;Notion;TCP/IP;AWS;Python;Kubernetes,중소기업;주식회사,온라인 교육 학원,2,5,초대졸(예정),2025.08.31 00:00,2025.09.29 23:59,81,15
(주)페니로이스,51746475,인공지능/머신러닝;빅데이터 엔지니어,Data Scientist in Financial (1~3년),Python;R;BigData;MachineLearning,대학교졸업(4년) 이상,대졸(4년제) 이상,계약직,"","장기근속 포상;3호선 역세권 기업;평균연봉 6,000 이상",R;Sass;BigData;MachineLearning;Python,중소기업;주식회사,경영 컨설팅업,1,3,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,86,9
(주)페니로이스,51746526,인공지능/머신러닝;빅데이터 엔지니어,Data Scientist in Financial (4~6년),Python;R;BigData;MachineLearning,대학교졸업(4년) 이상,대졸(4년제) 이상,계약직,"","장기근속 포상;3호선 역세권 기업;평균연봉 6,000 이상",R;Sass;BigData;MachineLearning;Python,중소기업;주식회사,경영 컨설팅업,4,6,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,70,7
(주)페니로이스,51746538,인공지능/머신러닝;빅데이터 엔지니어,Data Scientist in Financial (7~10년),Python;R;BigData;MachineLearning,대학교졸업(4년) 이상,대졸(4년제) 이상,계약직,"","장기근속 포상;3호선 역세권 기업;평균연봉 6,000 이상",R;Sass;BigData;MachineLearning;Python,중소기업;주식회사,경영 컨설팅업,7,10,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,79,
(주)페이앤스토어,51708921,서버/백엔드 개발자,Java 기반 POS 백엔드 개발,Java;JavaScript;SpringFramework;SpringDataJPA;Hibernate,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",자유로운 연차;프리한 복장;2호선 역세권 기업;유연근무제,Java;Hibernate;Windows Terminal;Akka HTTP;Windows;Jira;Apache HTTP Server;QA;Slack;JavaScript;Spring Framework;TCP/IP;Spring Data JPA,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,4,7,초대졸(예정),2025.09.01 00:00,2025.09.30 00:01,89,29
(주)페이앤스토어,51708942,서버/백엔드 개발자,윈도우 POS 개발,TCP/IP;ApacheHTTPServer;AkkaHTTP;Windows;WindowsTerminal,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",자유로운 연차;프리한 복장;2호선 역세권 기업;유연근무제,Java;Hibernate;Windows Terminal;Akka HTTP;Windows;Jira;Apache HTTP Server;QA;Slack;JavaScript;Spring Framework;TCP/IP;Spring Data JPA,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,5,10,초대졸(예정),2025.09.01 00:00,2025.09.30 00:01,44,7
(주)페이앤스토어,51708954,QA 엔지니어,QA 엔지니어 채용(2~5년),Slack;Jira;QA,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",자유로운 연차;프리한 복장;2호선 역세권 기업;유연근무제,Java;Hibernate;Windows Terminal;Akka HTTP;Windows;Jira;Apache HTTP Server;QA;Slack;JavaScript;Spring Framework;TCP/IP;Spring Data JPA,중소기업;주식회사,포털 및 기타 인터넷 정보매개 서비스업,2,5,초대졸(예정),2025.09.01 00:00,2025.09.30 00:01,168,21
(주)페이타랩,51547789,QA 엔지니어,QA Engineer (경력 1~5년↓),QA;Jenkins,무관,학력무관,정규직,"",시리즈B 투자유치;스타트업;급성장중,C#;AngularJS;Firebase;Java;C++;Sass;Visual Studio;Windows;iOS;WPF;Jenkins;QA;Git;Docker;Slack;NGINX;JavaScript;.NET;Swift;Zeplin;AWS;Android OS;Python,스타트업;중소기업;주식회사;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,1,5,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.13 00:00,2025.09.11 23:59,525,77
(주)페이타랩,51547864,QA 엔지니어,QA Engineer (경력 6~10년↓),QA;Jenkins,무관,학력무관,정규직,"",시리즈B 투자유치;스타트업;급성장중,C#;AngularJS;Firebase;Java;C++;Sass;Visual Studio;Windows;iOS;WPF;Jenkins;QA;Git;Docker;Slack;NGINX;JavaScript;.NET;Swift;Zeplin;AWS;Android OS;Python,스타트업;중소기업;주식회사;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,6,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.13 00:00,2025.09.11 23:59,213,25
(주)페이타랩,51547887,QA 엔지니어,QA Engineer (경력 11년↑),QA;Jenkins,무관,학력무관,정규직,"",시리즈B 투자유치;스타트업;급성장중,C#;AngularJS;Firebase;Java;C++;Sass;Visual Studio;Windows;iOS;WPF;Jenkins;QA;Git;Docker;Slack;NGINX;JavaScript;.NET;Swift;Zeplin;AWS;Android OS;Python,스타트업;중소기업;주식회사;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,11,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.13 00:00,2025.09.11 23:59,304,26
(주)페이타랩,51547903,SW/솔루션;DevOps/시스템 엔지니어,Windows개발자 (신입),WPF;C#;VisualStudio;C++;.NET;Git;Slack;Windows,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",시리즈B 투자유치;스타트업;급성장중,C#;AngularJS;Firebase;Java;C++;Sass;Visual Studio;Windows;iOS;WPF;Jenkins;QA;Git;Docker;Slack;NGINX;JavaScript;.NET;Swift;Zeplin;AWS;Android OS;Python,스타트업;중소기업;주식회사;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,0,0,대졸(예정),2025.08.13 00:00,2025.09.11 23:59,747,58
(주)페이타랩,51731051,SW/솔루션;DevOps/시스템 엔지니어,Windows개발자 (1~5년↓),WPF;C#;VisualStudio;C++;.NET;Git;Slack;Windows,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",시리즈B 투자유치;스타트업;급성장중,C#;AngularJS;Firebase;Java;C++;Sass;Visual Studio;Windows;iOS;WPF;Jenkins;QA;Git;Docker;Slack;NGINX;JavaScript;.NET;Swift;Zeplin;AWS;Android OS;Python,스타트업;중소기업;주식회사;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,1,5,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,100,10
(주)페이타랩,51731107,SW/솔루션;DevOps/시스템 엔지니어,Windows개발자 (경력 6~10년↓),WPF;C#;VisualStudio;C++;.NET;Git;Slack;Windows,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",시리즈B 투자유치;스타트업;급성장중,C#;AngularJS;Firebase;Java;C++;Sass;Visual Studio;Windows;iOS;WPF;Jenkins;QA;Git;Docker;Slack;NGINX;JavaScript;.NET;Swift;Zeplin;AWS;Android OS;Python,스타트업;중소기업;주식회사;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,6,10,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,64,3
(주)페이타랩,51731138,SW/솔루션;DevOps/시스템 엔지니어,Windows개발자 (경력 11년↑),WPF;C#;VisualStudio;C++;.NET;Git;Slack;Windows,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",시리즈B 투자유치;스타트업;급성장중,C#;AngularJS;Firebase;Java;C++;Sass;Visual Studio;Windows;iOS;WPF;Jenkins;QA;Git;Docker;Slack;NGINX;JavaScript;.NET;Swift;Zeplin;AWS;Android OS;Python,스타트업;중소기업;주식회사;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,11,20,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,124,15
(주)포스로직,51526025,SW/솔루션;인공지능/머신러닝,이미지 프로세싱 알고리즘 개발 신입,C;C++;CUDA;DeepLearning;MachineLearning;AI/인공지능,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;2호선 역세권 기업;사내 카페,C#;CUDA;C++;AI/인공지능;C;OpenMP;DeepLearning;Visual Studio;MachineLearning,중소기업;주식회사;사단법인,응용 소프트웨어 개발 및 공급업,0,0,대졸(예정),2025.08.11 00:00,2025.09.09 23:59,360,23
(주)포씨게이트,51723805,SW/솔루션,병원 Kiosk 시스템 개발 및 운영,C#;MSSQL;MySQL;Oracle;Windows;SW,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",MBK파트너스 계열사;5호선 역세권 기업;간식 제공,C#;CSS 3;SW;Windows;iOS;MSSQL;Git;HTML5;JavaScript;MySQL;Spring Framework;Oracle;AWS;Python,중소기업;주식회사;수출입 기업,응용 소프트웨어 개발 및 공급업,2,7,초대졸(예정),2025.09.03 00:00,2025.10.02 23:59,105,9
(주)포유디지탈,51757606,SW/솔루션;DevOps/시스템 엔지니어;기술지원,유.무선네트워크 개발FA 엔지니어 차장,Switch;HW;FW;L2;L3;Ccnp;Ccie,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",매출액 100억 기업;육아휴직;급성장중;자유로운 연차;점심지원;성과급/상여금;사내 카페,FW;Ccie;Switch;L2;L3;Ccnp;HW,중소기업;주식회사;병역특례 인증업체,컴퓨터 제조업,12,20,대졸(예정),2025.09.05 00:00,2025.10.04 23:59,57,
(주)포유디지탈,51757630,SW/솔루션;DevOps/시스템 엔지니어;기술지원,유.무선네트워크 개발FA 엔지니어 과장,Switch;HW;FW;L2;L3;Ccnp;Ccie,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",매출액 100억 기업;육아휴직;급성장중;자유로운 연차;점심지원;성과급/상여금;사내 카페,FW;Ccie;Switch;L2;L3;Ccnp;HW,중소기업;주식회사;병역특례 인증업체,컴퓨터 제조업,8,11,대졸(예정),2025.09.05 00:00,2025.10.04 23:59,46,
(주)포컴퍼니,51660221,DevOps/시스템 엔지니어,웹크롤링.LLM업무활용 리드 채용,RLanguage;AWS,무관,학력무관,정규직,"",장기근속 포상;9호선 역세권 기업;성과급/상여금,AWS Elastic Load Balancing;AWS Device Farm;R Language;AWS CodeBuild;AWS Data Wrangler;AWS;AWS Cloud Development Kit;AWS Amplify,중소기업;주식회사;수출입 기업,화장품 제조업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.26 00:00,2025.09.24 23:59,70,1
(주)폴라리스쓰리디,51620040,SW/솔루션,이리온 C++ 어플리케이션 개발자(포항),C++;TCP/IP;Docker,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 10% 이상;급성장중;자유로운 연차;유연근무제,MQTT;RTOS;AI/인공지능;C;MVVM;PostgreSQL;ES6;Spring Boot;Debian;Docker;NGINX;MySQL;TCP/IP;Flutter;AWS;Python;TensorFlow;Ubuntu;C++;Vite;React;Vue.js;Linux;Zustand;Kubernetes,중소기업;주식회사;병역특례 인증업체,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",3,5,대졸(예정),2025.08.21 00:00,2025.09.10 18:00,62,
(주)폴라리스쓰리디,51735601,HW/임베디드;DevOps/시스템 엔지니어,리눅스 OS 및 미들웨어 엔지니어(서울),C;C++;Python;Linux;Ubuntu;Debian;MQTT;RTOS;Docker;Kubernetes,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 10% 이상;급성장중;자유로운 연차;유연근무제,MQTT;RTOS;AI/인공지능;C;MVVM;PostgreSQL;ES6;Spring Boot;Debian;Docker;NGINX;MySQL;TCP/IP;Flutter;AWS;Python;TensorFlow;Ubuntu;C++;Vite;React;Vue.js;Linux;Zustand;Kubernetes,중소기업;주식회사;병역특례 인증업체,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",5,8,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,68,
(주)폴라리스쓰리디,51735692,HW/임베디드;DevOps/시스템 엔지니어,리눅스 OS 및 미들웨어 엔지니어(포항),C;C++;Python;Linux;Ubuntu;Debian;MQTT;RTOS;Docker;Kubernetes,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 10% 이상;급성장중;자유로운 연차;유연근무제,MQTT;RTOS;AI/인공지능;C;MVVM;PostgreSQL;ES6;Spring Boot;Debian;Docker;NGINX;MySQL;TCP/IP;Flutter;AWS;Python;TensorFlow;Ubuntu;C++;Vite;React;Vue.js;Linux;Zustand;Kubernetes,중소기업;주식회사;병역특례 인증업체,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",5,8,대졸(예정),2025.09.03 00:00,2025.10.02 23:59,41,1
(주)푸딘코,51592917,서버/백엔드 개발자,백엔드 주니어 개발자(1~3년),MySQL;PHP;AWS;MariaDB;Redis;RESTAPI;Git;Java;Node.js;Slack,"대학졸업(2,3년) 이상
(졸업예정자 가능)","대졸(2,3년제) 이상(예정자 가능)",정규직,"","평균연봉 상위 10%;영업이익 20% 지속성장;연봉상승률 30% 이상;3호선 역세권 기업;점심지원;평균연봉 7,000 이상",CSS 3;Java;Redux;MariaDB;Redis;Node.js;React;TypeScript;React Query;REST API;NoSql;Git;Linux;Slack;HTML5;JavaScript;MySQL;Zustand;PHP;React Native;AWS,중소기업,응용 소프트웨어 개발 및 공급업,1,3,초대졸(예정),2025.08.28 00:00,2025.09.26 23:59,397,120
(주)푸딘코,51640148,크로스플랫폼 앱개발자,React Native 개발자,HTML5;CSS3;JavaScript;TypeScript;React;ReactQuery;AWS;ReactNative;Zustand;Redux,"대학졸업(2,3년) 이상
(졸업예정자 가능)","대졸(2,3년제) 이상(예정자 가능)",정규직,"","평균연봉 상위 10%;영업이익 20% 지속성장;연봉상승률 30% 이상;3호선 역세권 기업;점심지원;평균연봉 7,000 이상",CSS 3;Java;Redux;MariaDB;Redis;Node.js;React;TypeScript;React Query;REST API;NoSql;Git;Linux;Slack;HTML5;JavaScript;MySQL;Zustand;PHP;React Native;AWS,중소기업,응용 소프트웨어 개발 및 공급업,2,3,초대졸(예정),2025.09.01 00:00,2025.09.30 23:59,34,8
(주)퓨쳐스콜레,51539990,서버/백엔드 개발자,Back-End Engineer,JavaScript;Java;SpringFramework;MariaDB;AWS;RESTAPI,무관,학력무관,정규직,"","연봉상승률 15% 이상;급성장중;장기근속 포상;2호선 역세권 기업;시리즈A 투자유치;성과급/상여금;평균연봉 6,000 이상",Java;REST API;JavaScript;Spring Framework;MariaDB;AWS;Airflow;GCP;Python,중소기업;주식회사,시스템 소프트웨어 개발 및 공급업,5,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.12 00:00,2025.09.10 23:59,244,57
(주)퓨쳐스콜레,51540086,빅데이터 엔지니어,Data Engineer,AWS;Python;Airflow;Java;RESTAPI;GCP,무관,학력무관,정규직,"","연봉상승률 15% 이상;급성장중;장기근속 포상;2호선 역세권 기업;시리즈A 투자유치;성과급/상여금;평균연봉 6,000 이상",Java;REST API;JavaScript;Spring Framework;MariaDB;AWS;Airflow;GCP;Python,중소기업;주식회사,시스템 소프트웨어 개발 및 공급업,5,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.12 00:00,2025.09.10 23:59,127,11
(주)프로게이트테크놀로지,51755821,기술지원,Field Application Engineer 채용,AndroidOS;iOS;C;Linux,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",수인분당선 역세권 기업;간식 제공;영업이익률 20% 이상,C;Linux;iOS;Android OS,중소기업,전기용 기계ㆍ장비 및 관련 기자재 도매업,2,10,대졸(예정),2025.09.07 00:00,2025.10.06 23:59,38,1
(주)플라잎,51613484,인공지능/머신러닝;SW/솔루션,Machine Learning Engineer / Senior,AI/인공지능;DeepLearning;Network;C;C++;Python;TensorFlow;PyTorch;MachineLearning,석사졸업 이상,석사졸업 이상,정규직,면접후결정,점심지원,C++;AI/인공지능;PyTorch;C;Linux;ROS;Network;DeepLearning;MachineLearning;Python;TensorFlow,중소기업;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,5,20,석박사(예정),2025.08.21 00:00,2025.09.19 23:59,154,3
(주)플라잎,51693590,인공지능/머신러닝,[로봇] 강화학습 엔지니어 채용,C;C++;Python;MachineLearning;TensorFlow;PyTorch;Linux,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직;병역특례,"",점심지원,C++;AI/인공지능;PyTorch;C;Linux;ROS;Network;DeepLearning;MachineLearning;Python;TensorFlow,중소기업;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,3,5,대졸(예정),2025.08.30 00:00,2025.09.28 23:59,71,5
(주)혜성테크윈,51657423,HW/임베디드,통신장비 연구개발(주임/대리급),Ccna;Ccnp;Embedded;Network,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"",영업이익 20% 지속성장;급성장중;점심지원;영업이익 150% 급성장,Linux;Windows Server;Network;TCP/IP;Embedded;Ccna;Ccnp,중소기업;주식회사,유선 통신장비 제조업,2,5,초대졸(예정),2025.08.26 00:00,2025.09.24 23:59,37,1
(주)플래닝고,51528077,기술지원,[VIVAR] WebGL 3D 개발자,three.js;WebGL;3DRendering;React;JavaScript;TypeScript;VR;AR;Blender,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 10% 이상;재택근무,AWS Lambda;WebGL;Java;Amazon EC2;GitHub;Spring;React;Kotlin;three.js;TypeScript;REST API;AR;Unity;GCP;Django;Blender;3D Rendering;JavaScript;FastAPI;VR;AWS;Python;Kubernetes,중소기업;주식회사,"",2,10,대졸(예정),2025.08.11 00:00,2025.09.09 23:59,192,12
(주)플래티어,51625219,QA 엔지니어,[그루비 SaaS 솔루션] Senior QA Engineer,QA;Postman;Jira;Python;RESTAPI;Git,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","연봉상승률 10% 이상;자유로운 연차;코스닥;8호선 역세권 기업;유연근무제;성과급/상여금;평균연봉 6,000 이상",PostgreSQL;Spring Boot;Groovy;NumPy;QA;PyTorch;Google BigQuery;Docker;NGINX;MySQL;Selenium;Python;Matplotlib;QueryDSL;JSP;GraphQL;K8S;Playwright;Spring;SQL;Jenkins;Vue.js;Git;Linux;Plotly.js;Swift;MongoDB;Newman;OpenAPI;Amazon Quicksight;SAP;GitHub;Next.js;Tableau;Windows;TypeScript;AZURE;REST API;R;Shell;NoSql;NLP;Confluence;JavaScript;Oracle;AWS;GitLab;Azure DevOps;TensorFlow;Java;CSS 3;Firebase;Redis;Appium;SwiftUI;React;Jira;Kotlin;React Query;jQuery;GCP;HTML5;Envoy;Pandas;FastAPI;Apache JMeter;Postman;Mybatis;Kubernetes,중소기업;코스닥;주식회사,응용 소프트웨어 개발 및 공급업,6,10,대졸(예정),2025.08.22 00:00,2025.09.20 23:59,133,9
(주)플래티어,51677765,QA 엔지니어,[그루비 SaaS 솔루션] QC(Quality Control),QA;Jira;Python;Playwright;Selenium;Confluence,무관,학력무관,정규직,"","연봉상승률 10% 이상;자유로운 연차;코스닥;8호선 역세권 기업;유연근무제;성과급/상여금;평균연봉 6,000 이상",PostgreSQL;Spring Boot;Groovy;NumPy;QA;PyTorch;Google BigQuery;Docker;NGINX;MySQL;Selenium;Python;Matplotlib;QueryDSL;JSP;GraphQL;K8S;Playwright;Spring;SQL;Jenkins;Vue.js;Git;Linux;Plotly.js;Swift;MongoDB;Newman;OpenAPI;Amazon Quicksight;SAP;GitHub;Next.js;Tableau;Windows;TypeScript;AZURE;REST API;R;Shell;NoSql;NLP;Confluence;JavaScript;Oracle;AWS;GitLab;Azure DevOps;TensorFlow;Java;CSS 3;Firebase;Redis;Appium;SwiftUI;React;Jira;Kotlin;React Query;jQuery;GCP;HTML5;Envoy;Pandas;FastAPI;Apache JMeter;Postman;Mybatis;Kubernetes,중소기업;코스닥;주식회사,응용 소프트웨어 개발 및 공급업,1,3,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.28 00:00,2025.09.26 23:59,143,8
(주)플래티어,51679695,개발 PM;DevOps/시스템 엔지니어;기술지원;웹 풀스택 개발자,ITSM 구축 PM&PL 엔지니어,Python;AzureDevOps;Groovy;Shell,무관,학력무관,정규직,"","연봉상승률 10% 이상;자유로운 연차;코스닥;8호선 역세권 기업;유연근무제;성과급/상여금;평균연봉 6,000 이상",PostgreSQL;Spring Boot;Groovy;NumPy;QA;PyTorch;Google BigQuery;Docker;NGINX;MySQL;Selenium;Python;Matplotlib;QueryDSL;JSP;GraphQL;K8S;Playwright;Spring;SQL;Jenkins;Vue.js;Git;Linux;Plotly.js;Swift;MongoDB;Newman;OpenAPI;Amazon Quicksight;SAP;GitHub;Next.js;Tableau;Windows;TypeScript;AZURE;REST API;R;Shell;NoSql;NLP;Confluence;JavaScript;Oracle;AWS;GitLab;Azure DevOps;TensorFlow;Java;CSS 3;Firebase;Redis;Appium;SwiftUI;React;Jira;Kotlin;React Query;jQuery;GCP;HTML5;Envoy;Pandas;FastAPI;Apache JMeter;Postman;Mybatis;Kubernetes,중소기업;코스닥;주식회사,응용 소프트웨어 개발 및 공급업,5,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.30 00:00,2025.09.28 23:59,78,3
(주)플래티어,51679707,SW/솔루션;기술지원,UI/UX 테스트 자동화 솔루션 엔지니어,SAP;AzureDevOps;Java;Python;Postman;Newman;Selenium;Appium;ApacheJMeter,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","연봉상승률 10% 이상;자유로운 연차;코스닥;8호선 역세권 기업;유연근무제;성과급/상여금;평균연봉 6,000 이상",PostgreSQL;Spring Boot;Groovy;NumPy;QA;PyTorch;Google BigQuery;Docker;NGINX;MySQL;Selenium;Python;Matplotlib;QueryDSL;JSP;GraphQL;K8S;Playwright;Spring;SQL;Jenkins;Vue.js;Git;Linux;Plotly.js;Swift;MongoDB;Newman;OpenAPI;Amazon Quicksight;SAP;GitHub;Next.js;Tableau;Windows;TypeScript;AZURE;REST API;R;Shell;NoSql;NLP;Confluence;JavaScript;Oracle;AWS;GitLab;Azure DevOps;TensorFlow;Java;CSS 3;Firebase;Redis;Appium;SwiftUI;React;Jira;Kotlin;React Query;jQuery;GCP;HTML5;Envoy;Pandas;FastAPI;Apache JMeter;Postman;Mybatis;Kubernetes,중소기업;코스닥;주식회사,응용 소프트웨어 개발 및 공급업,3,20,초대졸(예정),2025.08.30 00:00,2025.09.28 23:59,42,4
(주)플래티어,51729985,프론트엔드 개발자,[ECS사업부문] 프론트 엔지니어,Oracle;Spring;GitLab;AWS;Jira;TypeScript;JavaScript;PostgreSQL;MySQL;React,무관,학력무관,정규직,"","연봉상승률 10% 이상;자유로운 연차;코스닥;8호선 역세권 기업;유연근무제;성과급/상여금;평균연봉 6,000 이상",PostgreSQL;Spring Boot;Groovy;NumPy;QA;PyTorch;Google BigQuery;Docker;NGINX;MySQL;Selenium;Python;Matplotlib;QueryDSL;JSP;GraphQL;K8S;Playwright;Spring;SQL;Jenkins;Vue.js;Git;Linux;Plotly.js;Swift;MongoDB;Newman;OpenAPI;Amazon Quicksight;SAP;GitHub;Next.js;Tableau;Windows;TypeScript;AZURE;REST API;R;Shell;NoSql;NLP;Confluence;JavaScript;Oracle;AWS;GitLab;Azure DevOps;TensorFlow;Java;CSS 3;Firebase;Redis;Appium;SwiftUI;React;Jira;Kotlin;React Query;jQuery;GCP;HTML5;Envoy;Pandas;FastAPI;Apache JMeter;Postman;Mybatis;Kubernetes,중소기업;코스닥;주식회사,응용 소프트웨어 개발 및 공급업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.04 00:00,2025.10.03 23:59,42,5
(주)플래티어,51730005,서버/백엔드 개발자,[그루비 SaaS 솔루션] ML Backend Engineer,Python;FastAPI;OpenAPI;MySQL;PostgreSQL;NGINX;Envoy;Redis;GraphQL;Docker,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","연봉상승률 10% 이상;자유로운 연차;코스닥;8호선 역세권 기업;유연근무제;성과급/상여금;평균연봉 6,000 이상",PostgreSQL;Spring Boot;Groovy;NumPy;QA;PyTorch;Google BigQuery;Docker;NGINX;MySQL;Selenium;Python;Matplotlib;QueryDSL;JSP;GraphQL;K8S;Playwright;Spring;SQL;Jenkins;Vue.js;Git;Linux;Plotly.js;Swift;MongoDB;Newman;OpenAPI;Amazon Quicksight;SAP;GitHub;Next.js;Tableau;Windows;TypeScript;AZURE;REST API;R;Shell;NoSql;NLP;Confluence;JavaScript;Oracle;AWS;GitLab;Azure DevOps;TensorFlow;Java;CSS 3;Firebase;Redis;Appium;SwiftUI;React;Jira;Kotlin;React Query;jQuery;GCP;HTML5;Envoy;Pandas;FastAPI;Apache JMeter;Postman;Mybatis;Kubernetes,중소기업;코스닥;주식회사,응용 소프트웨어 개발 및 공급업,3,20,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,52,6
(주)핀다,51743410,서버/백엔드 개발자,시니어 백엔드 개발자,MySQL;MongoDB;Backendless;Java;Kafka;Kotlin;Redis;SpringBoot,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"","평균연봉 상위 10%;영업이익 20% 지속성장;스타트업;시리즈C 투자유치;매출액 100억 기업;급성장중;장기근속 포상;2호선 역세권 기업;평균연봉 7,000 이상;성과급/상여금",Java;Kafka;Redis;Spring Boot;Node.js;Next.js;Spring;React;Kotlin;SQL;REST API;Backendless;Git;PyTorch;Linux;Docker;MySQL;HTML5;JavaScript;MongoDB;Spring Data JPA;AWS;Kubernetes;Python,스타트업;중소기업;병역특례 인증업체,데이터베이스 및 온라인정보 제공업,8,20,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,165,21
