company_name_s,posting_id,posting_title_j,job_category_kor,posting_tech_stack,company_type,exp_min,exp_max,education_s,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total,hiring_process_clean,posting_tech_stack_cnt,posting_tech_stack_clean,job_category_kor_clean
(주)에프엘이에스,51639941,하드웨어 개발자 신입 채용,HW/임베디드,HW,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,58,1,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51639941,하드웨어 개발자 신입 채용,HW/임베디드,Embedded,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,58,1,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51639941,하드웨어 개발자 신입 채용,HW/임베디드,PCB,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,58,1,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51639941,하드웨어 개발자 신입 채용,HW/임베디드,ARM,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,58,1,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51639941,하드웨어 개발자 신입 채용,HW/임베디드,EmbeddedLinux,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,58,1,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51639941,하드웨어 개발자 신입 채용,HW/임베디드,AndroidOS,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,58,1,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51640000,하드웨어 개발자 경력 채용,HW/임베디드,HW,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,41,0,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51640000,하드웨어 개발자 경력 채용,HW/임베디드,Embedded,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,41,0,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51640000,하드웨어 개발자 경력 채용,HW/임베디드,PCB,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,41,0,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51640000,하드웨어 개발자 경력 채용,HW/임베디드,ARM,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,41,0,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51640000,하드웨어 개발자 경력 채용,HW/임베디드,EmbeddedLinux,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,41,0,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51640000,하드웨어 개발자 경력 채용,HW/임베디드,AndroidOS,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,41,0,서류;면접;처우협의;최종합격,6,"HW, Embedded, PCB, ARM, EmbeddedLinux, AndroidOS",HW/임베디드
(주)에프엘이에스,51640101,웹퍼블리셔 신입 채용,웹퍼블리셔,Zeplin,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,122,8,서류;면접;처우협의;최종합격,6,"Zeplin, Vue.js, JavaScript, jQuery, CSS3, HTML5",웹퍼블리셔
(주)에프엘이에스,51640101,웹퍼블리셔 신입 채용,웹퍼블리셔,Vue.js,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,122,8,서류;면접;처우협의;최종합격,6,"Zeplin, Vue.js, JavaScript, jQuery, CSS3, HTML5",웹퍼블리셔
(주)에프엘이에스,51640101,웹퍼블리셔 신입 채용,웹퍼블리셔,JavaScript,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,122,8,서류;면접;처우협의;최종합격,6,"Zeplin, Vue.js, JavaScript, jQuery, CSS3, HTML5",웹퍼블리셔
(주)에프엘이에스,51640101,웹퍼블리셔 신입 채용,웹퍼블리셔,jQuery,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,122,8,서류;면접;처우협의;최종합격,6,"Zeplin, Vue.js, JavaScript, jQuery, CSS3, HTML5",웹퍼블리셔
(주)에프엘이에스,51640101,웹퍼블리셔 신입 채용,웹퍼블리셔,CSS3,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,122,8,서류;면접;처우협의;최종합격,6,"Zeplin, Vue.js, JavaScript, jQuery, CSS3, HTML5",웹퍼블리셔
(주)에프엘이에스,51640101,웹퍼블리셔 신입 채용,웹퍼블리셔,HTML5,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-01 00:00:00,2025-09-30 23:59:00,122,8,서류;면접;처우협의;최종합격,6,"Zeplin, Vue.js, JavaScript, jQuery, CSS3, HTML5",웹퍼블리셔
(주)에프엘이에스,51703184,임베디드 개발자 신입 채용,HW/임베디드,RTOS,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,53,2,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703184,임베디드 개발자 신입 채용,HW/임베디드,Python,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,53,2,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703184,임베디드 개발자 신입 채용,HW/임베디드,C++,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,53,2,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703184,임베디드 개발자 신입 채용,HW/임베디드,C,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,53,2,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703184,임베디드 개발자 신입 채용,HW/임베디드,HW,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,53,2,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703184,임베디드 개발자 신입 채용,HW/임베디드,FW,중소기업;주식회사,0,0,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,53,2,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703210,임베디드 개발자 경력직 채용,HW/임베디드,RTOS,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,23,1,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703210,임베디드 개발자 경력직 채용,HW/임베디드,Python,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,23,1,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703210,임베디드 개발자 경력직 채용,HW/임베디드,C++,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,23,1,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703210,임베디드 개발자 경력직 채용,HW/임베디드,C,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,23,1,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703210,임베디드 개발자 경력직 채용,HW/임베디드,HW,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,23,1,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에프엘이에스,51703210,임베디드 개발자 경력직 채용,HW/임베디드,FW,중소기업;주식회사,2,5,대졸(4년제) 이상,대졸(예정),2025-09-07 00:00:00,2025-10-06 23:59:00,23,1,서류;면접;처우협의;최종합격,6,"RTOS, Python, C++, C, HW, FW",HW/임베디드
(주)에피소든,51758371,"백엔드 개발자(웹,인프라)",서버/백엔드 개발자,TypeScript,중소기업;외국인 투자기업;주식회사,5,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,109,11,서류;1차면접;2차면접;최종합격,3,"TypeScript, NestJS, PostgreSQL",서버/백엔드 개발자
(주)에피소든,51758371,"백엔드 개발자(웹,인프라)",서버/백엔드 개발자,NestJS,중소기업;외국인 투자기업;주식회사,5,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,109,11,서류;1차면접;2차면접;최종합격,3,"TypeScript, NestJS, PostgreSQL",서버/백엔드 개발자
(주)에피소든,51758371,"백엔드 개발자(웹,인프라)",서버/백엔드 개발자,PostgreSQL,중소기업;외국인 투자기업;주식회사,5,20,학력무관,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025-09-08 00:00:00,2025-10-07 23:59:00,109,11,서류;1차면접;2차면접;최종합격,3,"TypeScript, NestJS, PostgreSQL",서버/백엔드 개발자
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,C,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,C++,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,Embedded,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,Linux,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,FPGA,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,Docker,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,Python,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,Windows,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,Network,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644334,디지털헬스케어 플랫폼임베디드 개발자,HW/임베디드;SW/솔루션,Git,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,10,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,140,1,서류;면접;처우협의;최종합격,10,"C, C++, Embedded, Linux, FPGA, Docker, Python, Windows, Network, Git","HW/임베디드, SW/솔루션"
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,Python,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,TensorFlow,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,PyTorch,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,RLanguage,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,MySQL,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,SQL,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,Docker,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,Linux,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,Pandas,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644349,디지털헬스케어 플랫폼 AI 엔지니어,인공지능/머신러닝,AWS,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,1,10,석사졸업 이상,석박사(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,109,6,서류;면접;처우협의;최종합격,10,"Python, TensorFlow, PyTorch, RLanguage, MySQL, SQL, Docker, Linux, Pandas, AWS",인공지능/머신러닝
(주)엑소시스템즈,51644367,디지털헬스케어 플랫폼 SW개발자,SW/솔루션,Kotlin,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,7,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,138,8,서류;면접;처우협의;최종합격,5,"Kotlin, AndroidOS, SW, AWS, Firebase",SW/솔루션
(주)엑소시스템즈,51644367,디지털헬스케어 플랫폼 SW개발자,SW/솔루션,AndroidOS,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,7,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,138,8,서류;면접;처우협의;최종합격,5,"Kotlin, AndroidOS, SW, AWS, Firebase",SW/솔루션
(주)엑소시스템즈,51644367,디지털헬스케어 플랫폼 SW개발자,SW/솔루션,SW,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,7,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,138,8,서류;면접;처우협의;최종합격,5,"Kotlin, AndroidOS, SW, AWS, Firebase",SW/솔루션
(주)엑소시스템즈,51644367,디지털헬스케어 플랫폼 SW개발자,SW/솔루션,AWS,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,7,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,138,8,서류;면접;처우협의;최종합격,5,"Kotlin, AndroidOS, SW, AWS, Firebase",SW/솔루션
(주)엑소시스템즈,51644367,디지털헬스케어 플랫폼 SW개발자,SW/솔루션,Firebase,스타트업;중소기업;주식회사;병역특례 인증업체;수출입 기업,3,7,대졸(4년제) 이상,대졸(예정),2025-08-25 00:00:00,2025-09-23 23:59:00,138,8,서류;면접;처우협의;최종합격,5,"Kotlin, AndroidOS, SW, AWS, Firebase",SW/솔루션
(주)엑스페릭스,51617674,바이오인식 / OCR 알고리즘 개발,인공지능/머신러닝,C++,중소기업;코스닥;주식회사,2,7,대졸(4년제) 이상,대졸(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,203,14,서류;실무면접;임원면접;처우협의;최종합격,7,"C++, C#, Java, Python, PyTorch, DeepLearning, TensorFlow",인공지능/머신러닝
(주)엑스페릭스,51617674,바이오인식 / OCR 알고리즘 개발,인공지능/머신러닝,C#,중소기업;코스닥;주식회사,2,7,대졸(4년제) 이상,대졸(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,203,14,서류;실무면접;임원면접;처우협의;최종합격,7,"C++, C#, Java, Python, PyTorch, DeepLearning, TensorFlow",인공지능/머신러닝
(주)엑스페릭스,51617674,바이오인식 / OCR 알고리즘 개발,인공지능/머신러닝,Java,중소기업;코스닥;주식회사,2,7,대졸(4년제) 이상,대졸(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,203,14,서류;실무면접;임원면접;처우협의;최종합격,7,"C++, C#, Java, Python, PyTorch, DeepLearning, TensorFlow",인공지능/머신러닝
(주)엑스페릭스,51617674,바이오인식 / OCR 알고리즘 개발,인공지능/머신러닝,Python,중소기업;코스닥;주식회사,2,7,대졸(4년제) 이상,대졸(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,203,14,서류;실무면접;임원면접;처우협의;최종합격,7,"C++, C#, Java, Python, PyTorch, DeepLearning, TensorFlow",인공지능/머신러닝
(주)엑스페릭스,51617674,바이오인식 / OCR 알고리즘 개발,인공지능/머신러닝,PyTorch,중소기업;코스닥;주식회사,2,7,대졸(4년제) 이상,대졸(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,203,14,서류;실무면접;임원면접;처우협의;최종합격,7,"C++, C#, Java, Python, PyTorch, DeepLearning, TensorFlow",인공지능/머신러닝
(주)엑스페릭스,51617674,바이오인식 / OCR 알고리즘 개발,인공지능/머신러닝,DeepLearning,중소기업;코스닥;주식회사,2,7,대졸(4년제) 이상,대졸(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,203,14,서류;실무면접;임원면접;처우협의;최종합격,7,"C++, C#, Java, Python, PyTorch, DeepLearning, TensorFlow",인공지능/머신러닝
(주)엑스페릭스,51617674,바이오인식 / OCR 알고리즘 개발,인공지능/머신러닝,TensorFlow,중소기업;코스닥;주식회사,2,7,대졸(4년제) 이상,대졸(예정),2025-08-21 00:00:00,2025-09-19 23:59:00,203,14,서류;실무면접;임원면접;처우협의;최종합격,7,"C++, C#, Java, Python, PyTorch, DeepLearning, TensorFlow",인공지능/머신러닝
(주)엑스페릭스,51617781,USB Device SDK 개발_7년이상,SW/솔루션,Windows,중소기업;코스닥;주식회사,7,10,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,57,1,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C++, C#, Java, SW",SW/솔루션
(주)엑스페릭스,51617781,USB Device SDK 개발_7년이상,SW/솔루션,Linux,중소기업;코스닥;주식회사,7,10,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,57,1,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C++, C#, Java, SW",SW/솔루션
(주)엑스페릭스,51617781,USB Device SDK 개발_7년이상,SW/솔루션,C++,중소기업;코스닥;주식회사,7,10,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,57,1,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C++, C#, Java, SW",SW/솔루션
(주)엑스페릭스,51617781,USB Device SDK 개발_7년이상,SW/솔루션,C#,중소기업;코스닥;주식회사,7,10,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,57,1,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C++, C#, Java, SW",SW/솔루션
(주)엑스페릭스,51617781,USB Device SDK 개발_7년이상,SW/솔루션,Java,중소기업;코스닥;주식회사,7,10,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,57,1,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C++, C#, Java, SW",SW/솔루션
(주)엑스페릭스,51617781,USB Device SDK 개발_7년이상,SW/솔루션,SW,중소기업;코스닥;주식회사,7,10,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,57,1,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C++, C#, Java, SW",SW/솔루션
(주)엑스페릭스,51617784,USB Device SDK 개발_3년이상,SW/솔루션,Windows,중소기업;코스닥;주식회사,3,6,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,85,0,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C#, C++, SW, Java",SW/솔루션
(주)엑스페릭스,51617784,USB Device SDK 개발_3년이상,SW/솔루션,Linux,중소기업;코스닥;주식회사,3,6,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,85,0,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C#, C++, SW, Java",SW/솔루션
(주)엑스페릭스,51617784,USB Device SDK 개발_3년이상,SW/솔루션,C#,중소기업;코스닥;주식회사,3,6,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,85,0,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C#, C++, SW, Java",SW/솔루션
(주)엑스페릭스,51617784,USB Device SDK 개발_3년이상,SW/솔루션,C++,중소기업;코스닥;주식회사,3,6,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,85,0,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C#, C++, SW, Java",SW/솔루션
(주)엑스페릭스,51617784,USB Device SDK 개발_3년이상,SW/솔루션,SW,중소기업;코스닥;주식회사,3,6,대졸(4년제) 이상,대졸(예정),2025-08-30 00:00:00,2025-09-28 23:59:00,85,0,서류;1차면접;2차면접;처우협의;최종합격,6,"Windows, Linux, C#, C++, SW, Java",SW/솔루션
