company_name,salary_avg,salary_min,salary_max,salary_yoy_change,salary_info_reliability,salary_2022_avg,salary_2022_min,salary_2022_max,salary_2023_avg,salary_2023_min,salary_2023_max,salary_2024_avg,salary_2024_min,salary_2024_max,salary_2022_avg_industry,salary_2023_avg_industry,salary_2024_avg_industry,starting_salary_bachelors_avg,starting_salary_bachelors_yoy_change,starting_salary_bachelors_2022_avg,starting_salary_bachelors_2023_avg,starting_salary_bachelors_2024_avg,starting_salary_bachelors_estimated_monthly_takehome,salary_staff_high_school_avg,salary_staff_high_school_min,salary_staff_high_school_max,salary_staff_associates_avg,salary_staff_associates_min,salary_staff_associates_max,salary_staff_bachelors_avg,salary_staff_bachelors_min,salary_staff_bachelors_max,salary_junior_mgr_avg,salary_junior_mgr_min,salary_junior_mgr_max,salary_deputy_mgr_avg,salary_deputy_mgr_min,salary_deputy_mgr_max,salary_section_chief_avg,salary_section_chief_min,salary_section_chief_max,salary_deputy_section_chief_avg,salary_deputy_section_chief_min,salary_deputy_section_chief_max,salary_department_head_avg,salary_department_head_min,salary_department_head_max,salary_by_age_2022_json,salary_by_age_2023_json,salary_by_age_2024_json,company_salary_url_saramin,saramin_company_salary_collection_time
(주)블루텍,6472,3530,7585,1.75,"매우
낮음",6392,3358,7442,6361,3382,7490,6472,3530,7585,4893,5140,5292,4064,0.94,4020,4026,4064,2867836,3768,3579,3957,3958,3774,4143,4177,3925,4429,4654,4403,4904,5353,4906,5800,6214,5820,6607,7133,6655,7612,8268,7654,8882,"{''20'': 3445, ''21'': 3445, ''22'': 3850, ''23'': 3850, ''24'': 3933, ''25'': 4114, ''26'': 4163, ''27'': 4280, ''28'': 4406, ''29'': 4540, ''30'': 4694, ''31'': 4878, ''32'': 5057, ''33'': 5244, ''34'': 5427, ''35'': 5611, ''36'': 5787, ''37'': 5989, ''38'': 6206, ''39'': 6416, ''40'': 6613, ''41'': 6794, ''42'': 6983, ''43'': 7182, ''44'': 7407, ''45'': 7681, ''46'': 7961, ''47'': 8226, ''48'': 8446, ''49'': 8638, ''50'': 8828}","{''20'': 3609, ''21'': 3609, ''22'': 3609, ''23'': 3758, ''24'': 3896, ''25'': 4030, ''26'': 4213, ''27'': 4272, ''28'': 4403, ''29'': 4540, ''30'': 4685, ''31'': 4848, ''32'': 5040, ''33'': 5226, ''34'': 5417, ''35'': 5600, ''36'': 5785, ''37'': 5960, ''38'': 6163, ''39'': 6380, ''40'': 6593, ''41'': 6792, ''42'': 6977, ''43'': 7170, ''44'': 7372, ''45'': 7599, ''46'': 7874, ''47'': 8154, ''48'': 8418, ''49'': 8638, ''50'': 8828}","{''20'': 3620, ''21'': 3620, ''22'': 3761, ''23'': 3903, ''24'': 3938, ''25'': 4037, ''26'': 4154, ''27'': 4342, ''28'': 4416, ''29'': 4571, ''30'': 4733, ''31'': 4896, ''32'': 5064, ''33'': 5256, ''34'': 5443, ''35'': 5636, ''36'': 5824, ''37'': 6017, ''38'': 6201, ''39'': 6406, ''40'': 6623, ''41'': 6839, ''42'': 7045, ''43'': 7234, ''44'': 7429, ''45'': 7632, ''46'': 7863, ''47'': 8140, ''48'': 8415, ''49'': 8672, ''50'': 8889}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=bjE3QzFaZVNWYlp2VnZjYVk1TG45QT09,2025-09-14 22:36:17.880246+00
(주)캐스트프로,5133,3130,6666,4.65,낮음,4372,2769,6183,4905,2937,6554,5133,3130,6666,4893,5140,5292,3574,2.41,3287,3490,3574,2556663,3337,3170,3504,3499,3345,3652,3686,3469,3902,4126,3895,4356,4695,4366,5025,5347,5019,5675,6141,5708,6575,7179,6622,7736,"{''20'': 2841, ''21'': 2841, ''22'': 3051, ''23'': 3056, ''24'': 3144, ''25'': 3283, ''26'': 3358, ''27'': 3491, ''28'': 3625, ''29'': 3753, ''30'': 3884, ''31'': 4022, ''32'': 4152, ''33'': 4280, ''34'': 4403, ''35'': 4538, ''36'': 4682, ''37'': 4841, ''38'': 4999, ''39'': 5147, ''40'': 5287, ''41'': 5438, ''42'': 5597, ''43'': 5753, ''44'': 5936, ''45'': 6168, ''46'': 6391, ''47'': 6587, ''48'': 6769, ''49'': 6961, ''50'': 7171}","{''20'': 3136, ''21'': 3136, ''22'': 3136, ''23'': 3265, ''24'': 3374, ''25'': 3470, ''26'': 3617, ''27'': 3693, ''28'': 3832, ''29'': 3970, ''30'': 4105, ''31'': 4241, ''32'': 4388, ''33'': 4527, ''34'': 4661, ''35'': 4789, ''36'': 4928, ''37'': 5078, ''38'': 5245, ''39'': 5413, ''40'': 5575, ''41'': 5731, ''42'': 5899, ''43'': 6079, ''44'': 6261, ''45'': 6464, ''46'': 6712, ''47'': 6947, ''48'': 7158, ''49'': 7362, ''50'': 7583}","{''20'': 3207, ''21'': 3207, ''22'': 3328, ''23'': 3457, ''24'': 3488, ''25'': 3565, ''26'': 3657, ''27'': 3817, ''28'': 3904, ''29'': 4054, ''30'': 4202, ''31'': 4345, ''32'': 4486, ''33'': 4636, ''34'': 4772, ''35'': 4904, ''36'': 5032, ''37'': 5175, ''38'': 5330, ''39'': 5509, ''40'': 5692, ''41'': 5871, ''42'': 6046, ''43'': 6229, ''44'': 6416, ''45'': 6597, ''46'': 6808, ''47'': 7073, ''48'': 7322, ''49'': 7537, ''50'': 7739}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=V1hFZ1MxSzBmbUNyNDFEV3lPbU02Zz09,2025-09-14 22:37:14.766276+00
(주)디아이,7546,3760,8647,0.61,"매우
낮음",6652,3384,7828,7500,3580,8548,7546,3760,8647,4664,4875,5047,,,,,,,4008,3808,4209,4211,4011,4411,4473,4155,4792,5108,4788,5427,5982,5454,6509,6982,6523,7441,8071,7483,8659,9451,8731,10171,"{''20'': 3472, ''21'': 3472, ''22'': 3726, ''23'': 3734, ''24'': 3846, ''25'': 4041, ''26'': 4166, ''27'': 4346, ''28'': 4505, ''29'': 4669, ''30'': 4846, ''31'': 5030, ''32'': 5200, ''33'': 5381, ''34'': 5573, ''35'': 5784, ''36'': 5982, ''37'': 6187, ''38'': 6409, ''39'': 6641, ''40'': 6868, ''41'': 7099, ''42'': 7340, ''43'': 7572, ''44'': 7822, ''45'': 8110, ''46'': 8377, ''47'': 8624, ''48'': 8862, ''49'': 9077, ''50'': 9270}","{''20'': 3827, ''21'': 3827, ''22'': 3827, ''23'': 3983, ''24'': 4129, ''25'': 4271, ''26'': 4496, ''27'': 4629, ''28'': 4827, ''29'': 5011, ''30'': 5210, ''31'': 5432, ''32'': 5661, ''33'': 5865, ''34'': 6071, ''35'': 6280, ''36'': 6514, ''37'': 6734, ''38'': 6965, ''39'': 7211, ''40'': 7465, ''41'': 7706, ''42'': 7938, ''43'': 8182, ''44'': 8434, ''45'': 8717, ''46'': 9041, ''47'': 9355, ''48'': 9649, ''49'': 9912, ''50'': 10132}","{''20'': 3852, ''21'': 3852, ''22'': 3998, ''23'': 4152, ''24'': 4190, ''25'': 4291, ''26'': 4426, ''27'': 4660, ''28'': 4802, ''29'': 5009, ''30'': 5205, ''31'': 5417, ''32'': 5651, ''33'': 5891, ''34'': 6102, ''35'': 6311, ''36'': 6522, ''37'': 6755, ''38'': 6975, ''39'': 7207, ''40'': 7454, ''41'': 7709, ''42'': 7952, ''43'': 8187, ''44'': 8435, ''45'': 8693, ''46'': 8982, ''47'': 9312, ''48'': 9628, ''49'': 9918, ''50'': 10175}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=OWZpeUluWGQwTXJzaGkwZE9UWHcwdz09,2025-09-14 22:38:25.189517+00
(주)그리드큐어,3455,2426,5111,33.86,"매우
낮음",0,0,0,2581,2373,5024,3455,2426,5111,4743,4938,5107,2921,9.73,,2662,2921,2137376,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=RXl2cDF3ZXVHZlkyZW90UFF4TUc2dz09,2025-09-14 22:38:59.396439+00
(주)스트라티오코리아,5093,3082,7295,9.1,낮음,5123,2954,6914,4668,2855,6757,5093,3082,7295,4893,5140,5292,3578,3.2,3628,3467,3578,2558266,3285,3121,3448,3452,3286,3617,3670,3404,3936,4176,3950,4401,4690,4394,4985,5298,4957,5639,6296,5672,6920,7766,7058,8474,"{''20'': 3030, ''21'': 3030, ''22'': 3305, ''23'': 3305, ''24'': 3399, ''25'': 3573, ''26'': 3680, ''27'': 3840, ''28'': 3966, ''29'': 4074, ''30'': 4195, ''31'': 4330, ''32'': 4455, ''33'': 4573, ''34'': 4683, ''35'': 4806, ''36'': 4943, ''37'': 5122, ''38'': 5331, ''39'': 5550, ''40'': 5766, ''41'': 5989, ''42'': 6268, ''43'': 6579, ''44'': 6912, ''45'': 7222, ''46'': 7509, ''47'': 7782, ''48'': 8030, ''49'': 8240, ''50'': 8396}","{''20'': 3031, ''21'': 3031, ''22'': 3031, ''23'': 3159, ''24'': 3258, ''25'': 3359, ''26'': 3536, ''27'': 3652, ''28'': 3826, ''29'': 3967, ''30'': 4085, ''31'': 4205, ''32'': 4340, ''33'': 4466, ''34'': 4582, ''35'': 4691, ''36'': 4813, ''37'': 4949, ''38'': 5128, ''39'': 5340, ''40'': 5559, ''41'': 5773, ''42'': 5993, ''43'': 6259, ''44'': 6553, ''45'': 6862, ''46'': 7144, ''47'': 7401, ''48'': 7651, ''49'': 7885, ''50'': 8088}","{''20'': 3157, ''21'': 3157, ''22'': 3276, ''23'': 3402, ''24'': 3433, ''25'': 3519, ''26'': 3630, ''27'': 3824, ''28'': 3946, ''29'': 4121, ''30'': 4261, ''31'': 4377, ''32'': 4500, ''33'': 4636, ''34'': 4761, ''35'': 4879, ''36'': 4989, ''37'': 5116, ''38'': 5261, ''39'': 5451, ''40'': 5676, ''41'': 5910, ''42'': 6143, ''43'': 6383, ''44'': 6674, ''45'': 6993, ''46'': 7332, ''47'': 7647, ''48'': 7937, ''49'': 8215, ''50'': 8475}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=c283cnRCZXUyd2JCV0lGS2xWb0hmZz09,2025-09-14 22:39:52.830046+00
칩스앤미디어,12487,6278,12432,7.2,보통,10100,5058,11386,11648,5820,11975,12487,6278,12432,0,0,0,6449,7.72,5424,5987,6449,4376986,6617,6310,6924,6819,6647,6990,6912,6861,6963,7156,6887,7425,8287,7538,9037,9497,8923,10071,11017,10201,11832,12953,11851,14054,"{''20'': 5189, ''21'': 5189, ''22'': 5287, ''23'': 5464, ''24'': 5470, ''25'': 5578, ''26'': 5603, ''27'': 5795, ''28'': 6038, ''29'': 6313, ''30'': 6571, ''31'': 6853, ''32'': 7145, ''33'': 7451, ''34'': 7709, ''35'': 7967, ''36'': 8244, ''37'': 8603, ''38'': 8969, ''39'': 9282, ''40'': 9561, ''41'': 9844, ''42'': 10124, ''43'': 10376, ''44'': 10679, ''45'': 11064, ''46'': 11421, ''47'': 11755, ''48'': 12210, ''49'': 12806, ''50'': 13386}","{''20'': 5992, ''21'': 5992, ''22'': 5992, ''23'': 6286, ''24'': 6286, ''25'': 6283, ''26'': 6371, ''27'': 6371, ''28'': 6475, ''29'': 6632, ''30'': 6882, ''31'': 7210, ''32'': 7563, ''33'': 7868, ''34'': 8135, ''35'': 8321, ''36'': 8522, ''37'': 8755, ''38'': 9072, ''39'': 9433, ''40'': 9800, ''41'': 10130, ''42'': 10437, ''43'': 10751, ''44'': 11064, ''45'': 11413, ''46'': 11870, ''47'': 12341, ''48'': 12796, ''49'': 13242, ''50'': 13732}","{''20'': 6384, ''21'': 6384, ''22'': 6575, ''23'': 6871, ''24'': 6873, ''25'': 6888, ''26'': 6888, ''27'': 6957, ''28'': 6957, ''29'': 7025, ''30'': 7189, ''31'': 7455, ''32'': 7806, ''33'': 8184, ''34'': 8510, ''35'': 8791, ''36'': 8981, ''37'': 9188, ''38'': 9427, ''39'': 9756, ''40'': 10135, ''41'': 10522, ''42'': 10871, ''43'': 11195, ''44'': 11527, ''45'': 11854, ''46'': 12218, ''47'': 12694, ''48'': 13183, ''49'': 13655, ''50'': 14116}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=Y0JzZzE0dzhHaFl6OXJVb1RFdDNsQT09,2025-09-14 22:40:49.929616+00
(주)금영제너럴,5155,3104,6490,4.08,"매우
높음",4635,2859,5891,4953,2970,6283,5155,3104,6490,4664,4875,5047,3524,1.35,3389,3477,3524,2524596,3316,3151,3482,3470,3331,3609,3644,3442,3847,4079,3839,4319,4724,4348,5100,5354,5082,5626,6140,5638,6642,7128,6694,7562,"{''20'': 2933, ''21'': 2933, ''22'': 3139, ''23'': 3151, ''24'': 3237, ''25'': 3382, ''26'': 3463, ''27'': 3598, ''28'': 3730, ''29'': 3871, ''30'': 4029, ''31'': 4187, ''32'': 4333, ''33'': 4467, ''34'': 4583, ''35'': 4698, ''36'': 4812, ''37'': 4948, ''38'': 5094, ''39'': 5249, ''40'': 5430, ''41'': 5634, ''42'': 5852, ''43'': 6038, ''44'': 6200, ''45'': 6377, ''46'': 6536, ''47'': 6685, ''48'': 6837, ''49'': 6993, ''50'': 7139}","{''20'': 3140, ''21'': 3140, ''22'': 3140, ''23'': 3276, ''24'': 3360, ''25'': 3444, ''26'': 3595, ''27'': 3675, ''28'': 3813, ''29'': 3951, ''30'': 4102, ''31'': 4268, ''32'': 4435, ''33'': 4590, ''34'': 4732, ''35'': 4853, ''36'': 4974, ''37'': 5094, ''38'': 5235, ''39'': 5385, ''40'': 5544, ''41'': 5729, ''42'': 5943, ''43'': 6177, ''44'': 6375, ''45'': 6548, ''46'': 6736, ''47'': 6906, ''48'': 7065, ''49'': 7228, ''50'': 7402}","{''20'': 3186, ''21'': 3186, ''22'': 3313, ''23'': 3435, ''24'': 3464, ''25'': 3532, ''26'': 3609, ''27'': 3766, ''28'': 3853, ''29'': 4001, ''30'': 4151, ''31'': 4313, ''32'': 4489, ''33'': 4664, ''34'': 4823, ''35'': 4968, ''36'': 5092, ''37'': 5215, ''38'': 5338, ''39'': 5485, ''40'': 5643, ''41'': 5812, ''42'': 6010, ''43'': 6235, ''44'': 6473, ''45'': 6670, ''46'': 6848, ''47'': 7048, ''48'': 7231, ''49'': 7400, ''50'': 7572}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=WFpsYmo0UW9Wc29pQ0pxQ0ZvM3BiZz09,2025-09-14 22:42:01.934987+00
(주)씨브이네트,8990,4359,9327,2.8,보통,8277,3820,8395,8745,4022,8946,8990,4359,9327,4492,4688,4817,5075,4.12,4622,4874,5075,3509896,4665,4427,4902,4911,4668,5154,5206,4862,5550,5806,5547,6065,6502,6036,6968,7480,6995,7966,8668,8011,9326,10143,9395,10891,"{''20'': 3919, ''21'': 3919, ''22'': 4251, ''23'': 4251, ''24'': 4375, ''25'': 4586, ''26'': 4704, ''27'': 4893, ''28'': 5053, ''29'': 5190, ''30'': 5338, ''31'': 5503, ''32'': 5663, ''33'': 5848, ''34'': 6041, ''35'': 6253, ''36'': 6466, ''37'': 6699, ''38'': 6934, ''39'': 7162, ''40'': 7392, ''41'': 7633, ''42'': 7886, ''43'': 8133, ''44'': 8396, ''45'': 8692, ''46'': 8968, ''47'': 9229, ''48'': 9474, ''49'': 9707, ''50'': 9932}","{''20'': 4284, ''21'': 4284, ''22'': 4284, ''23'': 4462, ''24'': 4614, ''25'': 4766, ''26'': 5008, ''27'': 5143, ''28'': 5350, ''29'': 5510, ''30'': 5644, ''31'': 5791, ''32'': 5972, ''33'': 6153, ''34'': 6360, ''35'': 6571, ''36'': 6804, ''37'': 7036, ''38'': 7289, ''39'': 7546, ''40'': 7800, ''41'': 8060, ''42'': 8328, ''43'': 8598, ''44'': 8855, ''45'': 9137, ''46'': 9459, ''47'': 9753, ''48'': 10014, ''49'': 10260, ''50'': 10502}","{''20'': 4478, ''21'': 4478, ''22'': 4658, ''23'': 4829, ''24'': 4882, ''25'': 5015, ''26'': 5172, ''27'': 5419, ''28'': 5544, ''29'': 5741, ''30'': 5901, ''31'': 6040, ''32'': 6197, ''33'': 6393, ''34'': 6585, ''35'': 6796, ''36'': 7004, ''37'': 7232, ''38'': 7463, ''39'': 7720, ''40'': 7985, ''41'': 8253, ''42'': 8528, ''43'': 8807, ''44'': 9085, ''45'': 9355, ''46'': 9653, ''47'': 10003, ''48'': 10328, ''49'': 10626, ''50'': 10894}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=bmQwdGFjL0lVSlIwb01UbGFpL1VpZz09,2025-09-14 22:43:24.029702+00
(주)태하,7471,3517,8309,1.76,높음,6773,3327,7465,7342,3373,7874,7471,3517,8309,4664,4875,5047,4168,0.46,3983,4149,4168,2935023,3783,3585,3982,4002,3781,4222,4264,3958,4571,4822,4548,5096,5579,5092,6066,6541,6083,6998,7676,7075,8277,8875,8246,9504,"{''20'': 3413, ''21'': 3413, ''22'': 3710, ''23'': 3710, ''24'': 3812, ''25'': 3986, ''26'': 4072, ''27'': 4227, ''28'': 4372, ''29'': 4504, ''30'': 4640, ''31'': 4801, ''32'': 4977, ''33'': 5164, ''34'': 5345, ''35'': 5544, ''36'': 5741, ''37'': 5956, ''38'': 6189, ''39'': 6453, ''40'': 6711, ''41'': 6951, ''42'': 7170, ''43'': 7347, ''44'': 7519, ''45'': 7716, ''46'': 7934, ''47'': 8196, ''48'': 8479, ''49'': 8740, ''50'': 8956}","{''20'': 3635, ''21'': 3635, ''22'': 3635, ''23'': 3778, ''24'': 3945, ''25'': 4093, ''26'': 4292, ''27'': 4390, ''28'': 4561, ''29'': 4720, ''30'': 4867, ''31'': 5024, ''32'': 5206, ''33'': 5405, ''34'': 5615, ''35'': 5816, ''36'': 6033, ''37'': 6247, ''38'': 6479, ''39'': 6721, ''40'': 6989, ''41'': 7244, ''42'': 7485, ''43'': 7717, ''44'': 7919, ''45'': 8119, ''46'': 8341, ''47'': 8578, ''48'': 8847, ''49'': 9124, ''50'': 9369}","{''20'': 3626, ''21'': 3626, ''22'': 3786, ''23'': 3914, ''24'': 3967, ''25'': 4097, ''26'': 4246, ''27'': 4456, ''28'': 4558, ''29'': 4737, ''30'': 4913, ''31'': 5083, ''32'': 5264, ''33'': 5468, ''34'': 5679, ''35'': 5891, ''36'': 6090, ''37'': 6309, ''38'': 6527, ''39'': 6764, ''40'': 7017, ''41'': 7303, ''42'': 7579, ''43'': 7832, ''44'': 8062, ''45'': 8266, ''46'': 8476, ''47'': 8708, ''48'': 8963, ''49'': 9262, ''50'': 9578}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=TlV6SnkyQkNBb0Y0NlhxWkp6MjljUT09,2025-09-14 22:44:20.656347+00
(주)엠트리센,6864,3531,7858,-0.77,낮음,6676,3491,7601,6917,3476,7873,6864,3531,7858,4743,4938,5107,4080,-1.11,4054,4126,4080,2877060,3815,3614,4015,4014,3834,4194,4232,3983,4481,4757,4483,5031,5369,5010,5727,6192,5750,6634,7394,6699,8089,8676,8123,9229,"{''20'': 3581, ''21'': 3581, ''22'': 3760, ''23'': 3816, ''24'': 3886, ''25'': 4037, ''26'': 4130, ''27'': 4299, ''28'': 4449, ''29'': 4582, ''30'': 4706, ''31'': 4828, ''32'': 4956, ''33'': 5116, ''34'': 5289, ''35'': 5481, ''36'': 5682, ''37'': 5907, ''38'': 6149, ''39'': 6423, ''40'': 6719, ''41'': 7022, ''42'': 7285, ''43'': 7504, ''44'': 7727, ''45'': 7976, ''46'': 8209, ''47'': 8414, ''48'': 8616, ''49'': 8825, ''50'': 9022}","{''20'': 3713, ''21'': 3713, ''22'': 3713, ''23'': 3865, ''24'': 3995, ''25'': 4098, ''26'': 4262, ''27'': 4359, ''28'': 4542, ''29'': 4705, ''30'': 4851, ''31'': 4984, ''32'': 5112, ''33'': 5249, ''34'': 5418, ''35'': 5592, ''36'': 5788, ''37'': 5996, ''38'': 6231, ''39'': 6478, ''40'': 6761, ''41'': 7074, ''42'': 7392, ''43'': 7663, ''44'': 7891, ''45'': 8129, ''46'': 8396, ''47'': 8645, ''48'': 8854, ''49'': 9053, ''50'': 9260}","{''20'': 3653, ''21'': 3653, ''22'': 3827, ''23'': 3945, ''24'': 3997, ''25'': 4102, ''26'': 4201, ''27'': 4378, ''28'': 4485, ''29'': 4680, ''30'': 4855, ''31'': 5010, ''32'': 5148, ''33'': 5282, ''34'': 5420, ''35'': 5590, ''36'': 5765, ''37'': 5962, ''38'': 6171, ''39'': 6408, ''40'': 6657, ''41'': 6943, ''42'': 7259, ''43'': 7579, ''44'': 7852, ''45'': 8079, ''46'': 8318, ''47'': 8583, ''48'': 8830, ''49'': 9031, ''50'': 9218}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=RElwaVo2M1lVQjRnMG1GMHN4QTVZQT09,2025-09-14 22:45:18.99236+00
인터콘시스템스(주),6150,3463,7452,7.67,높음,5514,3151,6772,5712,3254,7119,6150,3463,7452,4664,4875,5047,3878,6.6,3597,3638,3878,2750056,3741,3545,3936,3920,3771,4069,4070,3922,4218,4383,4195,4570,4931,4555,5306,5759,5323,6195,6747,6259,7234,7886,7254,8518,"{''20'': 3232, ''21'': 3232, ''22'': 3472, ''23'': 3477, ''24'': 3562, ''25'': 3677, ''26'': 3704, ''27'': 3812, ''28'': 3916, ''29'': 4006, ''30'': 4113, ''31'': 4242, ''32'': 4369, ''33'': 4508, ''34'': 4659, ''35'': 4834, ''36'': 5014, ''37'': 5214, ''38'': 5431, ''39'': 5644, ''40'': 5831, ''41'': 5994, ''42'': 6170, ''43'': 6345, ''44'': 6546, ''45'': 6790, ''46'': 7052, ''47'': 7315, ''48'': 7547, ''49'': 7768, ''50'': 7999}","{''20'': 3429, ''21'': 3429, ''22'': 3429, ''23'': 3580, ''24'': 3660, ''25'': 3723, ''26'': 3837, ''27'': 3870, ''28'': 3992, ''29'': 4109, ''30'': 4210, ''31'': 4332, ''32'': 4481, ''33'': 4628, ''34'': 4785, ''35'': 4949, ''36'': 5134, ''37'': 5322, ''38'': 5528, ''39'': 5752, ''40'': 5975, ''41'': 6176, ''42'': 6346, ''43'': 6525, ''44'': 6704, ''45'': 6911, ''46'': 7159, ''47'': 7419, ''48'': 7679, ''49'': 7914, ''50'': 8155}","{''20'': 3583, ''21'': 3583, ''22'': 3754, ''23'': 3870, ''24'': 3916, ''25'': 4002, ''26'': 4061, ''27'': 4173, ''28'': 4200, ''29'': 4326, ''30'': 4449, ''31'': 4557, ''32'': 4685, ''33'': 4844, ''34'': 5001, ''35'': 5164, ''36'': 5336, ''37'': 5534, ''38'': 5741, ''39'': 5971, ''40'': 6217, ''41'': 6455, ''42'': 6662, ''43'': 6848, ''44'': 7050, ''45'': 7250, ''46'': 7470, ''47'': 7737, ''48'': 8017, ''49'': 8297, ''50'': 8548}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=V0IrS1ZpTFcwZHNrU3I4aFVPenJpUT09,2025-09-14 22:46:13.630399+00
(주)엔클로니,5649,3047,6879,5.08,보통,5152,2988,6559,5376,2990,6818,5649,3047,6879,4664,4875,5047,3502,1.13,3510,3463,3502,2510803,3295,3124,3466,3455,3321,3588,3632,3422,3843,4078,3852,4304,4684,4297,5071,5451,5077,5824,6359,5878,6839,7352,6832,7872,"{''20'': 3065, ''21'': 3065, ''22'': 3316, ''23'': 3316, ''24'': 3409, ''25'': 3556, ''26'': 3619, ''27'': 3727, ''28'': 3811, ''29'': 3889, ''30'': 3987, ''31'': 4105, ''32'': 4233, ''33'': 4370, ''34'': 4507, ''35'': 4657, ''36'': 4819, ''37'': 5007, ''38'': 5203, ''39'': 5397, ''40'': 5589, ''41'': 5773, ''42'': 5952, ''43'': 6110, ''44'': 6270, ''45'': 6474, ''46'': 6689, ''47'': 6912, ''48'': 7141, ''49'': 7366, ''50'': 7588}","{''20'': 3121, ''21'': 3121, ''22'': 3121, ''23'': 3265, ''24'': 3318, ''25'': 3386, ''26'': 3545, ''27'': 3645, ''28'': 3801, ''29'': 3930, ''30'': 4051, ''31'': 4183, ''32'': 4332, ''33'': 4487, ''34'': 4642, ''35'': 4791, ''36'': 4949, ''37'': 5118, ''38'': 5313, ''39'': 5514, ''40'': 5711, ''41'': 5908, ''42'': 6100, ''43'': 6289, ''44'': 6457, ''45'': 6621, ''46'': 6829, ''47'': 7055, ''48'': 7301, ''49'': 7565, ''50'': 7832}","{''20'': 3156, ''21'': 3156, ''22'': 3310, ''23'': 3409, ''24'': 3446, ''25'': 3520, ''26'': 3590, ''27'': 3754, ''28'': 3854, ''29'': 4017, ''30'': 4156, ''31'': 4288, ''32'': 4434, ''33'': 4597, ''34'': 4766, ''35'': 4932, ''36'': 5089, ''37'': 5257, ''38'': 5432, ''39'': 5633, ''40'': 5844, ''41'': 6057, ''42'': 6271, ''43'': 6472, ''44'': 6668, ''45'': 6843, ''46'': 7014, ''47'': 7221, ''48'': 7439, ''49'': 7676, ''50'': 7921}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=WHFTQTgwNHBpSDN0dTVuYUhYdnB1Zz09,2025-09-14 22:47:37.284936+00
블루닷(주),7165,3584,8822,4.72,낮음,7148,3736,8166,6842,3528,8158,7165,3584,8822,4893,5140,5292,4335,3.68,4301,4181,4335,3041490,4030,3780,4281,4287,4074,4500,4516,4272,4760,5054,4721,5388,5988,5401,6574,7130,6594,7667,8346,7735,8957,9620,8972,10268,"{''20'': 3833, ''21'': 3833, ''22'': 3978, ''23'': 4066, ''24'': 4116, ''25'': 4260, ''26'': 4358, ''27'': 4564, ''28'': 4775, ''29'': 4991, ''30'': 5217, ''31'': 5453, ''32'': 5689, ''33'': 5936, ''34'': 6179, ''35'': 6433, ''36'': 6693, ''37'': 6977, ''38'': 7259, ''39'': 7534, ''40'': 7792, ''41'': 8035, ''42'': 8272, ''43'': 8492, ''44'': 8721, ''45'': 8998, ''46'': 9268, ''47'': 9523, ''48'': 9735, ''49'': 9906, ''50'': 10007}","{''20'': 3785, ''21'': 3785, ''22'': 3785, ''23'': 3937, ''24'': 4079, ''25'': 4182, ''26'': 4336, ''27'': 4423, ''28'': 4614, ''29'': 4816, ''30'': 5027, ''31'': 5255, ''32'': 5496, ''33'': 5738, ''34'': 5989, ''35'': 6227, ''36'': 6470, ''37'': 6719, ''38'': 6990, ''39'': 7256, ''40'': 7516, ''41'': 7769, ''42'': 8007, ''43'': 8235, ''44'': 8444, ''45'': 8671, ''46'': 8947, ''47'': 9211, ''48'': 9458, ''49'': 9670, ''50'': 9851}","{''20'': 3819, ''21'': 3819, ''22'': 4113, ''23'': 4148, ''24'': 4254, ''25'': 4415, ''26'': 4508, ''27'': 4663, ''28'': 4742, ''29'': 4942, ''30'': 5154, ''31'': 5381, ''32'': 5615, ''33'': 5864, ''34'': 6108, ''35'': 6360, ''36'': 6602, ''37'': 6855, ''38'': 7113, ''39'': 7399, ''40'': 7685, ''41'': 7969, ''42'': 8237, ''43'': 8491, ''44'': 8736, ''45'': 8962, ''46'': 9194, ''47'': 9478, ''48'': 9756, ''49'': 10036, ''50'': 10297}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=M2FOdm1keG5FZWdSLzlTMmlKeTArQT09,2025-09-14 22:48:33.221933+00
(주)트래딧,6292,3717,7399,33.28,낮음,3819,2705,5845,4721,3062,6313,6292,3717,7399,4664,4875,5047,4109,17.17,3174,3507,4109,2896136,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=MGpDSUN5RDJXV3FHMHZjbzNURm5GQT09,2025-09-14 22:49:12.681854+00
